Date,Code,chg_rate
2019-05-30,MS,-0.0085328862100581
2019-05-30,LNVGY,-0.0041637449764017065
2019-05-30,BABA,-0.009247038580980638
2019-05-30,LK,0.07246376811594213
2019-05-30,JOBS,0.028005920052443626
2019-05-30,CEO,-0.002601978970514729
2019-05-30,TSM,0.009286351288238848
2019-05-30,JD,0.013071901176315627
2019-05-30,^GSPC,0.0020984713906617714
2019-05-30,RF,0.0065
2019-05-30,Mkt_RF,-0.004401528609338228
2019-05-31,AMZN,-0.02271075648554
2019-05-31,AAPL,-0.018115547113074504
2019-05-31,TSLA,-0.016257557521679122
2019-05-31,GE,-0.0031679995131771443
2019-05-31,GILD,-0.01720872388830541
2019-05-31,BA,-0.02360869259411613
2019-05-31,NFLX,-0.02435699069363506
2019-05-31,MS,-0.02725314945503809
2019-05-31,LNVGY,-0.02439030980589996
2019-05-31,BABA,-0.011981285030974065
2019-05-31,LK,0.08648650710647178
2019-05-31,JOBS,0.003423161627160276
2019-05-31,CEO,-0.014924411458885678
2019-05-31,TSM,0.008149287071585132
2019-05-31,JD,-0.02239089730726529
2019-05-31,^GSPC,-0.013195372808478491
2019-05-31,RF,0.0065
2019-05-31,Mkt_RF,-0.019695372808478488
2019-06-03,AMZN,-0.04640944152935211
2019-06-03,AAPL,-0.010110272465150394
2019-06-03,TSLA,-0.03343062019628307
2019-06-03,GE,0.009533897658408508
2019-06-03,GILD,0.02216871686121236
2019-06-03,BA,-0.007962252405793402
2019-06-03,NFLX,-0.019371923561325333
2019-06-03,MS,0.0009829076632577036
2019-06-03,LNVGY,0.0
2019-06-03,BABA,0.004354878595708822
2019-06-03,LK,0.02636809797205197
2019-06-03,JOBS,0.00014217677963634934
2019-06-03,CEO,0.015581576437693425
2019-06-03,TSM,0.012255469674262054
2019-06-03,JD,0.0
2019-06-03,^GSPC,-0.0027652403144732274
2019-06-03,RF,0.0065
2019-06-03,Mkt_RF,-0.009265240314473226
2019-06-04,AMZN,0.02178196743868477
2019-06-04,AAPL,0.03658392351874906
2019-06-04,TSLA,0.08174561678543579
2019-06-04,GE,0.04931810799471381
2019-06-04,GILD,0.010843929990368872
2019-06-04,BA,0.01690810116585184
2019-06-04,NFLX,0.04981727347658693
2019-06-04,MS,0.0429660580366813
2019-06-04,LNVGY,-0.01785713884711415
2019-06-04,BABA,0.028283571014591887
2019-06-04,LK,-0.04071731843967963
2019-06-04,JOBS,-0.005258708689203639
2019-06-04,CEO,-0.00046297625845082013
2019-06-04,TSM,0.006182528187545833
2019-06-04,JD,0.04037263194635665
2019-06-04,^GSPC,0.021432370568193138
2019-06-04,RF,0.0065
2019-06-04,Mkt_RF,0.01493237056819314
2019-06-05,AMZN,0.005168910649751446
2019-06-05,AAPL,0.016143381389298606
2019-06-05,TSLA,0.015444203354884278
2019-06-05,GE,-0.011000061565537678
2019-06-05,GILD,0.0018656587606939998
2019-06-05,BA,0.011984174733218332
2019-06-05,NFLX,0.006593144114558802
2019-06-05,MS,-0.0011770508152147974
2019-06-05,LNVGY,0.029818220729325832
2019-06-05,BABA,-0.01621797015236226
2019-06-05,LK,-0.05760491380789268
2019-06-05,JOBS,-0.0055722160530358176
2019-06-05,CEO,-0.015839220749506944
2019-06-05,TSM,-0.021249403619157392
2019-06-05,JD,-0.022761146282399447
2019-06-05,^GSPC,0.008161854781411959
2019-06-05,RF,0.0065
2019-06-05,Mkt_RF,0.0016618547814119596
2019-06-06,AMZN,0.009122798591638004
2019-06-06,AAPL,0.014681649824820562
2019-06-06,TSLA,0.047611724794600414
2019-06-06,GE,0.0030333665464390425
2019-06-06,GILD,-0.011017987961080777
2019-06-06,BA,0.005419492604348264
2019-06-06,NFLX,0.003935551832139783
2019-06-06,MS,0.008955921137942855
2019-06-06,LNVGY,0.021892693939228325
2019-06-06,BABA,-0.0009890794759066512
2019-06-06,LK,-0.052010688106970286
2019-06-06,JOBS,-0.0007183250497033723
2019-06-06,CEO,0.012849852645606452
2019-06-06,TSM,0.005492958814773853
2019-06-06,JD,0.0019090964505910077
2019-06-06,^GSPC,0.006135586748687638
2019-06-06,RF,0.0065
2019-06-06,Mkt_RF,-0.0003644132513123616
2019-06-07,AMZN,0.028312344307920963
2019-06-07,AAPL,0.026617105827489333
2019-06-07,TSLA,-0.007040473670762216
2019-06-07,GE,0.00604838612075964
2019-06-07,GILD,0.02541969070120853
2019-06-07,BA,0.008726883735833635
2019-06-07,NFLX,0.010472349517655966
2019-06-07,MS,-0.0025695133992155172
2019-06-07,LNVGY,0.0020733123177623107
2019-06-07,BABA,0.018019773779135658
2019-06-07,LK,0.07409499113859641
2019-06-07,JOBS,0.021998543668765524
2019-06-07,CEO,0.007034120768284247
2019-06-07,TSM,0.009885542367725764
2019-06-07,JD,0.02134144324798215
2019-06-07,^GSPC,0.01049769746289475
2019-06-07,RF,0.0065
2019-06-07,Mkt_RF,0.003997697462894751
2019-06-10,AMZN,0.03137418705164108
2019-06-10,AAPL,0.012779386562825843
2019-06-10,TSLA,0.0409779614967416
2019-06-10,GE,0.0070141552491640455
2019-06-10,GILD,0.01178281302645412
2019-06-10,BA,0.0002825992312458503
2019-06-10,NFLX,-0.02455173738865524
2019-06-10,MS,0.013817303688775429
2019-06-10,LNVGY,0.020689647695928626
2019-06-10,BABA,0.03643915276963905
2019-06-10,LK,-0.028435967071468563
2019-06-10,JOBS,0.016601016808925232
2019-06-10,CEO,0.011725232674197228
2019-06-10,TSM,0.0206081467428314
2019-06-10,JD,0.01716421660136369
2019-06-10,^GSPC,0.004660044466909818
2019-06-10,RF,0.0065
2019-06-10,Mkt_RF,-0.0018399555330901813
2019-06-11,AMZN,0.0016499498992310626
2019-06-11,AAPL,0.011579541857564823
2019-06-11,TSLA,0.01982332654752783
2019-06-11,GE,0.006965108420249555
2019-06-11,GILD,-0.00030260034810025704
2019-06-11,BA,-0.012634246110133085
2019-06-11,NFLX,-0.0021022718997276697
2019-06-11,MS,0.008777910927245669
2019-06-11,LNVGY,0.028378311685175905
2019-06-11,BABA,0.017516344610931878
2019-06-11,LK,-0.0460704794753789
2019-06-11,JOBS,0.030999139185555306
2019-06-11,CEO,0.002157569784287716
2019-06-11,TSM,0.008581436022899291
2019-06-11,JD,0.027145992843174538
2019-06-11,^GSPC,-0.00034988023558091275
2019-06-11,RF,0.0065
2019-06-11,Mkt_RF,-0.006849880235580912
2019-06-12,AMZN,-0.004496434566917951
2019-06-12,AAPL,-0.003182517532876128
2019-06-12,TSLA,-0.0361123225445279
2019-06-12,GE,0.015810304814385834
2019-06-12,GILD,0.010287495048274977
2019-06-12,BA,-0.006584028323489366
2019-06-12,NFLX,-0.01625527837180496
2019-06-12,MS,-0.024043777355593817
2019-06-12,LNVGY,-0.0039421526588185865
2019-06-12,BABA,-0.016046730453692204
2019-06-12,LK,0.033522735215907984
2019-06-12,JOBS,-0.024026857926541575
2019-06-12,CEO,-0.0288491286954744
2019-06-12,TSM,-0.012512589037996123
2019-06-12,JD,-0.027142865317208442
2019-06-12,^GSPC,-0.0020375791387226005
2019-06-12,RF,0.0065
2019-06-12,Mkt_RF,-0.0085375791387226
2019-06-13,AMZN,0.008074134366433672
2019-06-13,AAPL,-0.00020602855148654786
2019-06-13,TSLA,0.02222116693893894
2019-06-13,GE,0.002918193780623968
2019-06-13,GILD,0.012698409819653866
2019-06-13,BA,0.005273284190506544
2019-06-13,NFLX,-0.006163922033398328
2019-06-13,MS,0.007742717260507792
2019-06-13,LNVGY,-0.007915578590575012
2019-06-13,BABA,0.0018121004566862273
2019-06-13,LK,-0.012644389380545795
2019-06-13,JOBS,-0.013340685365381466
2019-06-13,CEO,0.0092474364389028
2019-06-13,TSM,-0.0002532633662665207
2019-06-13,JD,0.011013257963653269
2019-06-13,^GSPC,0.004097381912668174
2019-06-13,RF,0.0065
2019-06-13,Mkt_RF,-0.002402618087331825
2019-06-14,AMZN,-0.0003368469584370537
2019-06-14,AAPL,-0.007262454079598469
2019-06-14,TSLA,0.004721603881215009
2019-06-14,GE,-0.007759517738715527
2019-06-14,GILD,-0.009404371685497459
2019-06-14,BA,-0.0048729773265342455
2019-06-14,NFLX,-0.01077361258003495
2019-06-14,MS,-0.003026731889447243
2019-06-14,LNVGY,-0.029255268373094563
2019-06-14,BABA,-0.013908786266271568
2019-06-14,LK,0.07071272397010597
2019-06-14,JOBS,-0.013521065647996044
2019-06-14,CEO,-0.013367356263514818
2019-06-14,TSM,-0.04081130236229213
2019-06-14,JD,-0.01779236246105309
2019-06-14,^GSPC,-0.001611511904139773
2019-06-14,RF,0.0065
2019-06-14,Mkt_RF,-0.008111511904139772
2019-06-17,AMZN,0.008750199215386889
2019-06-17,AAPL,0.005966768467417839
2019-06-17,TSLA,0.04704074317372076
2019-06-17,GE,-0.017595118492525152
2019-06-17,GILD,0.01115117705261892
2019-06-17,BA,0.022295194943223073
2019-06-17,NFLX,0.03205481935270549
2019-06-17,MS,-0.007239639647698248
2019-06-17,LNVGY,0.003424584527504493
2019-06-17,BABA,0.011448434463744885
2019-06-17,LK,0.10088406553503272
2019-06-17,JOBS,-0.007912923345441691
2019-06-17,CEO,0.011640244234881305
2019-06-17,TSM,-0.0047568227752439185
2019-06-17,JD,0.01035122715500436
2019-06-17,^GSPC,0.0009317492412306283
2019-06-17,RF,0.0065
2019-06-17,Mkt_RF,-0.005568250758769371
2019-06-18,AMZN,0.008133468493092488
2019-06-18,AAPL,0.02351835620879794
2019-06-18,TSLA,-0.0012886872096607993
2019-06-18,GE,0.036815846130557
2019-06-18,GILD,0.016393393772100362
2019-06-18,BA,0.05370526531066777
2019-06-18,NFLX,0.018538589043752385
2019-06-18,MS,0.019524768343644142
2019-06-18,LNVGY,0.02662118140550307
2019-06-18,BABA,0.035019640525800755
2019-06-18,LK,-0.022201195638199108
2019-06-18,JOBS,0.04956563740652742
2019-06-18,CEO,0.028420609402860064
2019-06-18,TSM,0.04115779547984544
2019-06-18,JD,0.03402855132718452
2019-06-18,^GSPC,0.009717399870633027
2019-06-18,RF,0.0065
2019-06-18,Mkt_RF,0.0032173998706330263
2019-06-19,AMZN,0.0039024724090352962
2019-06-19,AAPL,-0.00292269473604001
2019-06-19,TSLA,0.007519743315050453
2019-06-19,GE,-0.007677602984765608
2019-06-19,GILD,0.0008800208184029934
2019-06-19,BA,-0.01443999858420797
2019-06-19,NFLX,0.017921130107498632
2019-06-19,MS,-0.004614594458196675
2019-06-19,LNVGY,0.027925606966776373
2019-06-19,BABA,-0.000302022806040747
2019-06-19,LK,-0.03671498554930075
2019-06-19,JOBS,0.005563794532926547
2019-06-19,CEO,0.014734667768248276
2019-06-19,TSM,0.004845704991121913
2019-06-19,JD,0.014154268056992825
2019-06-19,^GSPC,0.002985163546397107
2019-06-19,RF,0.0065
2019-06-19,Mkt_RF,-0.003514836453602893
2019-06-20,AMZN,0.004924534470206464
2019-06-20,AAPL,0.008035685806492944
2019-06-20,TSLA,-0.030075509712248368
2019-06-20,GE,0.02804647924675341
2019-06-20,GILD,0.004541409501937599
2019-06-20,BA,0.01714780071373223
2019-06-20,NFLX,0.004648994532574946
2019-06-20,MS,0.007417709739227395
2019-06-20,LNVGY,0.007761841405651948
2019-06-20,BABA,0.016862040208650564
2019-06-20,LK,-0.007522548370752169
2019-06-20,JOBS,0.04210530109081812
2019-06-20,CEO,0.026691565063275743
2019-06-20,TSM,0.028172558866629505
2019-06-20,JD,0.016050278934765183
2019-06-20,^GSPC,0.009472185190685156
2019-06-20,RF,0.0065
2019-06-20,Mkt_RF,0.0029721851906851565
2019-06-21,AMZN,-0.0035918719149752314
2019-06-21,AAPL,-0.0034093183125640802
2019-06-21,TSLA,0.010199477819668346
2019-06-21,GE,-0.014111184317762038
2019-06-21,GILD,0.011812674042560369
2019-06-21,BA,-0.008109304751917845
2019-06-21,NFLX,0.010952602868456784
2019-06-21,MS,0.0027611481955129857
2019-06-21,LNVGY,-0.036585235429486
2019-06-21,BABA,-0.004160457344678625
2019-06-21,LK,-0.03335026398320684
2019-06-21,JOBS,-0.03328152880338453
2019-06-21,CEO,0.006396756539562842
2019-06-21,TSM,0.00024679969452479083
2019-06-21,JD,-0.002060486660775629
2019-06-21,^GSPC,-0.0012592227925193322
2019-06-21,RF,0.0065
2019-06-21,Mkt_RF,-0.007759222792519331
2019-06-24,AMZN,0.001360317856702542
2019-06-24,AAPL,-0.0010060415937408473
2019-06-24,TSLA,0.008023054622246839
2019-06-24,GE,-0.019083755039556283
2019-06-24,GILD,-0.0077831759083523125
2019-06-24,BA,0.005782024301782318
2019-06-24,NFLX,0.004956575207056391
2019-06-24,MS,-0.011702475755416721
2019-06-24,LNVGY,0.0059959584303674865
2019-06-24,BABA,0.0032826203625189176
2019-06-24,LK,-0.049137410765642486
2019-06-24,JOBS,-0.0021433845792208084
2019-06-24,CEO,-0.003148975692497169
2019-06-24,TSM,0.0187546685591371
2019-06-24,JD,-0.0051617213106307505
2019-06-24,^GSPC,-0.0017318870104667814
2019-06-24,RF,0.0065
2019-06-24,Mkt_RF,-0.00823188701046678
2019-06-25,AMZN,-0.018616439954182384
2019-06-25,AAPL,-0.015157585853559754
2019-06-25,TSLA,-0.017349332978086385
2019-06-25,GE,-0.005836480991285198
2019-06-25,GILD,-0.0052295246756977045
2019-06-25,BA,-0.012486965829558105
2019-06-25,NFLX,-0.028945721497990018
2019-06-25,MS,-0.009519377064415302
2019-06-25,LNVGY,-0.011258288119206372
2019-06-25,BABA,-0.01368234960289938
2019-06-25,LK,-0.0076966076353292
2019-06-25,JOBS,-0.058799803718994514
2019-06-25,CEO,-0.013980647722340091
2019-06-25,TSM,-0.02651349058164354
2019-06-25,JD,-0.0141819387608475
2019-06-25,^GSPC,-0.0094963973437342
2019-06-25,RF,0.0065
2019-06-25,Mkt_RF,-0.015996397343734196
2019-06-26,AMZN,0.010413804362547907
2019-06-26,AAPL,0.021629085943119183
2019-06-26,TSLA,-0.002229695429159073
2019-06-26,GE,0.0048923348940350655
2019-06-26,GILD,-0.02628502346567385
2019-06-26,BA,0.015217144400332172
2019-06-26,NFLX,0.005273451230740189
2019-06-26,MS,0.007735550404486923
2019-06-26,LNVGY,0.02009362377874391
2019-06-26,BABA,0.019240062621774582
2019-06-26,LK,0.0
2019-06-26,JOBS,0.06019114511432555
2019-06-26,CEO,0.020289515322038376
2019-06-26,TSM,0.004111078284276593
2019-06-26,JD,0.05754383823327847
2019-06-26,^GSPC,-0.0012339337557076835
2019-06-26,RF,0.0065
2019-06-26,Mkt_RF,-0.007733933755707683
2019-06-27,AMZN,0.0033986570933870475
2019-06-27,AAPL,-0.0003002481973575222
2019-06-27,TSLA,0.016281313002546982
2019-06-27,GE,0.0126580680337256
2019-06-27,GILD,0.005998901406874424
2019-06-27,BA,-0.029124637467861206
2019-06-27,NFLX,0.021590216850050137
2019-06-27,MS,0.011630500243485331
2019-06-27,LNVGY,0.014445253785880796
2019-06-27,BABA,0.011302374940733271
2019-06-27,LK,0.019390603671112668
2019-06-27,JOBS,0.0014798951653678394
2019-06-27,CEO,-0.0029073928421921025
2019-06-27,TSM,0.013050151407465016
2019-06-27,JD,0.004976825776924931
2019-06-27,^GSPC,0.003823175554131808
2019-06-27,RF,0.0065
2019-06-27,Mkt_RF,-0.002676824445868192
2019-06-28,AMZN,-0.0055926776788153285
2019-06-28,AAPL,-0.009111906468999176
2019-06-28,TSLA,0.002782277578280201
2019-06-28,GE,0.010587141737704586
2019-06-28,GILD,0.007155504633071129
2019-06-28,BA,-2.7484362294050158e-05
2019-06-28,NFLX,-0.007296853601477581
2019-06-28,MS,0.007357921572934023
2019-06-28,LNVGY,0.001941733480241403
2019-06-28,BABA,-0.008484476302090815
2019-06-28,LK,0.059239139955751474
2019-06-28,JOBS,0.014239622834887776
2019-06-28,CEO,-0.006589660531088892
2019-06-28,TSM,-0.010608661473886729
2019-06-28,JD,0.0
2019-06-28,^GSPC,0.005757452627909832
2019-06-28,RF,0.0065
2019-06-28,Mkt_RF,-0.0007425473720901682
2019-07-01,AMZN,0.015082110259023285
2019-07-01,AAPL,0.01834079796493482
2019-07-01,TSLA,0.01660245106156344
2019-07-01,GE,0.01238095568820108
2019-07-01,GILD,0.003996423368007651
2019-07-01,BA,-0.020741106323787784
2019-07-01,NFLX,0.01981922746960829
2019-07-01,MS,0.003195634796928415
2019-07-01,LNVGY,0.022609813305077383
2019-07-01,BABA,0.03304813339846868
2019-07-01,LK,-0.017957946925601598
2019-07-01,JOBS,0.02092717657026077
2019-07-01,CEO,0.021896080899546755
2019-07-01,TSM,0.05642068297222691
2019-07-01,JD,0.02971276300189585
2019-07-01,^GSPC,0.007672301032188189
2019-07-01,RF,0.0065
2019-07-01,Mkt_RF,0.0011723010321881893
2019-07-02,AMZN,0.006305369165876096
2019-07-02,AAPL,0.005854308189962465
2019-07-02,TSLA,-0.011533175206229871
2019-07-02,GE,-0.0009406715280816381
2019-07-02,GILD,0.01489020330720736
2019-07-02,BA,-0.006452332720850995
2019-07-02,NFLX,0.002215660861565105
2019-07-02,MS,-0.0027302734903380532
2019-07-02,LNVGY,0.008843991406378926
2019-07-02,BABA,0.00228502650391893
2019-07-02,LK,-0.018808710265561968
2019-07-02,JOBS,-0.005448860391387589
2019-07-02,CEO,-0.013442088951488351
2019-07-02,TSM,-0.014016529665053512
2019-07-02,JD,0.00833601232542236
2019-07-02,^GSPC,0.002928125887423194
2019-07-02,RF,0.0065
2019-07-02,Mkt_RF,-0.0035718741125768056
2019-07-03,AMZN,0.002424606843878685
2019-07-03,AAPL,0.008287066747795002
2019-07-03,TSLA,0.04609217773006735
2019-07-03,GE,-0.0009416475760616328
2019-07-03,GILD,0.0023242460984500557
2019-07-03,BA,0.0008752093273312057
2019-07-03,NFLX,0.016754145027389592
2019-07-03,MS,0.003650513117296139
2019-07-03,LNVGY,-0.020663725701917657
2019-07-03,BABA,-0.004445704148555607
2019-07-03,LK,0.029286433277484036
2019-07-03,JOBS,-0.01578406804153676
2019-07-03,CEO,0.0069872978584022425
2019-07-03,TSM,-0.011519466056591932
2019-07-03,JD,0.0015898008218639956
2019-07-03,^GSPC,0.007672378673070134
2019-07-03,RF,0.0065
2019-07-03,Mkt_RF,0.0011723786730701352
2019-07-05,AMZN,0.002016520979725378
2019-07-05,AAPL,-0.0008806597175331498
2019-07-05,TSLA,-0.007662848315439286
2019-07-05,GE,-0.010367614920415824
2019-07-05,GILD,-0.006811793121139109
2019-07-05,BA,0.003921323881577621
2019-07-05,NFLX,-0.0030651090432588517
2019-07-05,MS,0.00500099452110936
2019-07-05,LNVGY,0.020460365425073457
2019-07-05,BABA,-0.007843333895626414
2019-07-05,LK,0.013450606824005895
2019-07-05,JOBS,0.006759471926557126
2019-07-05,CEO,-0.011333305625686465
2019-07-05,TSM,-0.009918222672072765
2019-07-05,JD,-0.014920613122364812
2019-07-05,^GSPC,-0.00180590159841032
2019-07-05,RF,0.0065
2019-07-05,Mkt_RF,-0.008305901598410319
2019-07-08,AMZN,0.004843205266242823
2019-07-08,AAPL,-0.020613959197998025
2019-07-08,TSLA,-0.01184037218092271
2019-07-08,GE,-0.0285715486767798
2019-07-08,GILD,-0.015321653656937384
2019-07-08,BA,-0.013319767315968178
2019-07-08,NFLX,-0.01153589350066586
2019-07-08,MS,-0.016285841535772838
2019-07-08,LNVGY,-0.03007523141498425
2019-07-08,BABA,-0.02798618590945512
2019-07-08,LK,-0.02348141849098051
2019-07-08,JOBS,-0.02185355519645038
2019-07-08,CEO,-0.014153746015897584
2019-07-08,TSM,-0.015276694442534766
2019-07-08,JD,-0.014824395154437118
2019-07-08,^GSPC,-0.004835444424841517
2019-07-08,RF,0.0065
2019-07-08,Mkt_RF,-0.011335444424841516
2019-07-09,AMZN,0.018429408871969418
2019-07-09,AAPL,0.0060995821455069885
2019-07-09,TSLA,-0.0012155890182959928
2019-07-09,GE,0.004902107426424607
2019-07-09,GILD,0.004001161543430554
2019-07-09,BA,0.005610687951719262
2019-07-09,NFLX,0.010022301618909824
2019-07-09,MS,0.006668110691573359
2019-07-09,LNVGY,-0.010335887574831726
2019-07-09,BABA,0.0020778041546842822
2019-07-09,LK,-0.010454723699151793
2019-07-09,JOBS,0.02126506240598025
2019-07-09,CEO,-0.004627496538386343
2019-07-09,TSM,0.008901138940981435
2019-07-09,JD,0.005888135654978699
2019-07-09,^GSPC,0.0012365569653400856
2019-07-09,RF,0.0065
2019-07-09,Mkt_RF,-0.005263443034659914
2019-07-10,AMZN,0.014640640062710597
2019-07-10,AAPL,0.009888526235413586
2019-07-10,TSLA,0.038511677805164624
2019-07-10,GE,-0.004878193995412228
2019-07-10,GILD,-0.004280347282101028
2019-07-10,BA,-0.0022375085346426626
2019-07-10,NFLX,0.002816327599415969
2019-07-10,MS,-0.010735391202879252
2019-07-10,LNVGY,0.03691172033361334
2019-07-10,BABA,-0.011078260320902866
2019-07-10,LK,0.0005282741004024594
2019-07-10,JOBS,0.002240456042349015
2019-07-10,CEO,0.023542814987007832
2019-07-10,TSM,0.02621645506121628
2019-07-10,JD,-0.0013008427813769876
2019-07-10,^GSPC,0.0045106896075926
2019-07-10,RF,0.0065
2019-07-10,Mkt_RF,-0.0019893103924074
2019-07-11,AMZN,-0.008099537334396724
2019-07-11,AAPL,-0.007282356428361503
2019-07-11,TSLA,-0.001339343200528087
2019-07-11,GE,-0.008823417078374085
2019-07-11,GILD,-0.01882595989116198
2019-07-11,BA,0.01901794867633888
2019-07-11,NFLX,-0.003937007874015741
2019-07-11,MS,0.020087747783850363
2019-07-11,LNVGY,-0.006531749824455813
2019-07-11,BABA,-0.0022763412250396127
2019-07-11,LK,0.029039029648998627
2019-07-11,JOBS,0.014201106618301429
2019-07-11,CEO,-0.000640587044971941
2019-07-11,TSM,0.004667195035701789
2019-07-11,JD,-0.006512499562135843
2019-07-11,^GSPC,0.002285226738359958
2019-07-11,RF,0.0065
2019-07-11,Mkt_RF,-0.004214773261640042
2019-07-12,AMZN,0.00496237211965167
2019-07-12,AAPL,0.007682836930396286
2019-07-12,TSLA,0.0271583735640526
2019-07-12,GE,0.0257170239954565
2019-07-12,GILD,0.0010576066021235064
2019-07-12,BA,0.017632307869665853
2019-07-12,NFLX,-0.016469038208168696
